student_id,name,skills,experience_years,education,location
S03200,Student_3200,"Docker, Java, Computer Vision, NLP, Kubernetes, Azure",3,Master,Bangalore
S03201,Student_3201,"Node.js, TensorFlow, Go, Computer Vision, PyTorch",11,Bachelor,Toronto
S03202,Student_3202,"SQL, Python, PyTorch, Go, Node.js",1,Bachelor,Berlin
S03203,Student_3203,"PyTorch, React",3,Bachelor,Bangalore
S03204,Student_3204,"Ruby, AWS",3,Bachelor,Toronto
S03205,Student_3205,"TypeScript, Ruby, Machine Learning, Docker",5,Bachelor,New York
S03206,Student_3206,"NLP, Ruby",2,Master,Bangalore
S03207,Student_3207,"NLP, Machine Learning, C++",4,Master,Remote
S03208,Student_3208,"Go, Node.js, PyTorch, Computer Vision",3,Bachelor,New York
S03209,Student_3209,"Java, AWS, React, PyTorch, Computer Vision, TypeScript",7,Bachelor,London
S03210,Student_3210,"Python, Java, Docker",4,PhD,Remote
S03211,Student_3211,"Machine Learning, Python, Azure, GCP, Ruby",16,Master,Remote
S03212,Student_3212,"SQL, Python",3,High School,Bangalore
S03213,Student_3213,"React, Kubernetes, NLP, Data Engineering, TypeScript",7,Bachelor,Singapore
S03214,Student_3214,"Python, PyTorch",9,Bachelor,Singapore
S03215,Student_3215,"AWS, Node.js",0,Bachelor,New York
S03216,Student_3216,"Ruby, Docker",5,Bachelor,London
S03217,Student_3217,"Machine Learning, TensorFlow, C++",3,PhD,Singapore
S03218,Student_3218,"Ruby, Data Engineering, SQL, NLP, Python, Node.js",1,Master,Austin
S03219,Student_3219,"Go, Docker, TypeScript, Computer Vision",7,Bachelor,Berlin
S03220,Student_3220,"React, SQL, Ruby, Python, Node.js",2,Master,Remote
S03221,Student_3221,"AWS, TypeScript, React, Data Engineering, Docker",1,PhD,Bangalore
S03222,Student_3222,"GCP, Docker",4,Master,Bangalore
S03223,Student_3223,"Node.js, GCP, PyTorch, Machine Learning",8,Master,Berlin
S03224,Student_3224,"Python, C++, Node.js",1,Master,New York
S03225,Student_3225,"Azure, C++",6,Bachelor,Remote
S03226,Student_3226,"Computer Vision, TypeScript, Python, Data Engineering",0,Bachelor,Singapore
S03227,Student_3227,"TypeScript, Node.js, Kubernetes, Ruby, NLP, C++",9,Bachelor,New York
S03228,Student_3228,"SQL, Go",4,Bachelor,New York
S03229,Student_3229,"Go, Docker, PyTorch",1,Bachelor,London
S03230,Student_3230,"PyTorch, Data Engineering, Kubernetes",6,PhD,London
S03231,Student_3231,"Machine Learning, SQL, PyTorch, Azure, Docker",2,Bachelor,Austin
S03232,Student_3232,"Data Engineering, React, Azure",1,Master,Remote
S03233,Student_3233,"Kubernetes, Java, React, Azure, Data Engineering",2,High School,Berlin
S03234,Student_3234,"Java, AWS",5,PhD,Bangalore
S03235,Student_3235,"Go, GCP, AWS",1,Bachelor,Seattle
S03236,Student_3236,"Java, GCP",0,Bachelor,New York
S03237,Student_3237,"NLP, AWS, SQL, Go",2,Bachelor,London
S03238,Student_3238,"SQL, Node.js, Computer Vision",8,Bachelor,New York
S03239,Student_3239,"Machine Learning, Go",8,Bachelor,London
S03240,Student_3240,"Docker, Python, TypeScript, Java, C++",2,PhD,London
S03241,Student_3241,"Computer Vision, Docker, Azure, Ruby, Machine Learning, Python",2,Master,Berlin
S03242,Student_3242,"Azure, Python, TensorFlow, Computer Vision, PyTorch, NLP",2,Bachelor,Berlin
S03243,Student_3243,"NLP, SQL, Kubernetes, Java",2,Master,Toronto
S03244,Student_3244,"React, Kubernetes, NLP, Python, AWS",2,Master,Austin
S03245,Student_3245,"Python, Azure, TensorFlow",4,Master,Remote
S03246,Student_3246,"TensorFlow, Machine Learning, Node.js, React",8,Bachelor,Seattle
S03247,Student_3247,"TensorFlow, Computer Vision",1,Bachelor,London
S03248,Student_3248,"AWS, Machine Learning, Data Engineering, Java",2,Bachelor,New York
S03249,Student_3249,"NLP, Computer Vision, TypeScript, Azure, Go, Docker",4,Master,Berlin
S03250,Student_3250,"TypeScript, Data Engineering",5,Master,Seattle
S03251,Student_3251,"Data Engineering, PyTorch, Node.js, Kubernetes, TensorFlow, React",1,Master,London
S03252,Student_3252,"SQL, C++, Azure, Python, TypeScript, Ruby",10,PhD,San Francisco
S03253,Student_3253,"Kubernetes, PyTorch, TensorFlow, TypeScript, Machine Learning, Docker",3,Bachelor,Berlin
S03254,Student_3254,"Kubernetes, SQL, TypeScript",1,Master,Seattle
S03255,Student_3255,"Machine Learning, AWS, TypeScript, Docker, GCP, NLP",1,Master,Berlin
S03256,Student_3256,"Azure, Java, TypeScript, Node.js, Ruby, Python",1,PhD,Berlin
S03257,Student_3257,"Docker, AWS, Ruby, TensorFlow",7,Master,Bangalore
S03258,Student_3258,"Docker, PyTorch, Machine Learning, Data Engineering, React, Python",3,Master,Seattle
S03259,Student_3259,"Kubernetes, React, GCP",7,Master,Berlin
S03260,Student_3260,"PyTorch, Java, Docker, TypeScript, Node.js, Kubernetes",3,Master,Bangalore
S03261,Student_3261,"NLP, TypeScript",7,Bachelor,New York
S03262,Student_3262,"AWS, TypeScript, SQL, Java",3,High School,Austin
S03263,Student_3263,"C++, Node.js, Docker, Java",5,Bachelor,New York
S03264,Student_3264,"NLP, SQL",3,Bachelor,Bangalore
S03265,Student_3265,"Python, React, TensorFlow, Machine Learning, AWS",3,Master,Bangalore
S03266,Student_3266,"SQL, TypeScript, C++, Java, Ruby",2,PhD,Remote
S03267,Student_3267,"TypeScript, Data Engineering",5,Bachelor,Singapore
S03268,Student_3268,"TypeScript, SQL, Docker, Go, Node.js, Python",1,PhD,Remote
S03269,Student_3269,"TensorFlow, AWS, React, Ruby",5,Master,Toronto
S03270,Student_3270,"Ruby, Data Engineering",4,Master,Bangalore
S03271,Student_3271,"SQL, AWS, NLP, Machine Learning, Azure",5,Master,Singapore
S03272,Student_3272,"PyTorch, Node.js",4,High School,Berlin
S03273,Student_3273,"PyTorch, GCP, Azure, Python, AWS",7,High School,Toronto
S03274,Student_3274,"React, GCP, PyTorch, Java",4,Master,New York
S03275,Student_3275,"Java, Go, PyTorch, Data Engineering, Python",4,Bachelor,Toronto
S03276,Student_3276,"SQL, React, Data Engineering, AWS, Computer Vision, TypeScript",0,Bachelor,Bangalore
S03277,Student_3277,"AWS, TensorFlow, Machine Learning, Go, C++, GCP",8,Bachelor,Singapore
S03278,Student_3278,"Node.js, TensorFlow, Ruby, AWS, C++",1,Bachelor,Remote
S03279,Student_3279,"Data Engineering, Computer Vision",1,Bachelor,San Francisco
S03280,Student_3280,"Java, Kubernetes",6,Bachelor,Bangalore
S03281,Student_3281,"Azure, Data Engineering, PyTorch, SQL",3,High School,Berlin
S03282,Student_3282,"C++, Machine Learning, TypeScript, NLP",1,PhD,London
S03283,Student_3283,"NLP, Ruby",2,High School,Seattle
S03284,Student_3284,"NLP, Go, Azure, Data Engineering, Node.js, C++",7,Master,New York
S03285,Student_3285,"Data Engineering, Azure, Docker, Computer Vision, AWS",4,Bachelor,Austin
S03286,Student_3286,"Docker, GCP, SQL",3,Master,Seattle
S03287,Student_3287,"Machine Learning, NLP, Docker, Python",2,Bachelor,New York
S03288,Student_3288,"C++, Azure, SQL",6,PhD,Bangalore
S03289,Student_3289,"Java, Kubernetes, C++, AWS",3,Master,Remote
S03290,Student_3290,"Machine Learning, Kubernetes, Go, Ruby, Docker, AWS",5,High School,Berlin
S03291,Student_3291,"Computer Vision, Docker",2,Master,Austin
S03292,Student_3292,"SQL, Machine Learning, AWS",12,Bachelor,San Francisco
S03293,Student_3293,"TensorFlow, Azure, Go, NLP, Kubernetes",8,Bachelor,Remote
S03294,Student_3294,"TypeScript, GCP, React",4,Bachelor,San Francisco
S03295,Student_3295,"Python, GCP",4,High School,San Francisco
S03296,Student_3296,"TensorFlow, Computer Vision, Node.js, Machine Learning",2,Bachelor,Singapore
S03297,Student_3297,"AWS, GCP, TensorFlow, React, Ruby",5,Bachelor,San Francisco
S03298,Student_3298,"Go, Docker, Data Engineering",0,PhD,Austin
S03299,Student_3299,"Machine Learning, React",10,Bachelor,Singapore
S03300,Student_3300,"PyTorch, AWS, GCP, Azure, Node.js",5,Bachelor,New York
S03301,Student_3301,"Data Engineering, Java, React, NLP, Python, Docker",1,Bachelor,Berlin
S03302,Student_3302,"Azure, Node.js, Computer Vision, Data Engineering, PyTorch",10,Bachelor,Austin
S03303,Student_3303,"Data Engineering, AWS",12,High School,Remote
S03304,Student_3304,"PyTorch, Data Engineering",4,Bachelor,Seattle
S03305,Student_3305,"TensorFlow, Go, React, TypeScript",2,Master,New York
S03306,Student_3306,"AWS, TensorFlow, GCP",3,Bachelor,Remote
S03307,Student_3307,"Python, Java, Data Engineering, Kubernetes, Docker, Computer Vision",5,Bachelor,Austin
S03308,Student_3308,"Java, NLP, SQL, TypeScript, PyTorch",4,Bachelor,Seattle
S03309,Student_3309,"NLP, Machine Learning, Data Engineering, Java, Kubernetes, Python",1,Bachelor,Seattle
S03310,Student_3310,"Machine Learning, Python, Data Engineering, NLP",5,Master,London
S03311,Student_3311,"Docker, C++, GCP, Ruby, NLP",7,Bachelor,London
S03312,Student_3312,"TypeScript, Machine Learning, C++, PyTorch",1,Bachelor,Bangalore
S03313,Student_3313,"TypeScript, SQL, Computer Vision, Python, Node.js",1,Bachelor,Bangalore
S03314,Student_3314,"Ruby, React, Java, SQL, GCP",2,Master,Remote
S03315,Student_3315,"Python, Azure, TypeScript, PyTorch",3,PhD,Singapore
S03316,Student_3316,"TensorFlow, C++, Computer Vision",6,Master,Austin
S03317,Student_3317,"Data Engineering, Computer Vision, Node.js, Python, GCP, AWS",7,Master,Austin
S03318,Student_3318,"Data Engineering, SQL, TensorFlow, PyTorch, TypeScript",2,Bachelor,Austin
S03319,Student_3319,"Node.js, Java, Computer Vision, Docker",4,Bachelor,New York
S03320,Student_3320,"PyTorch, Node.js, Machine Learning",7,Master,Toronto
S03321,Student_3321,"NLP, Machine Learning, Data Engineering",13,Master,London
S03322,Student_3322,"Java, TypeScript",4,PhD,London
S03323,Student_3323,"AWS, TypeScript, Docker, Data Engineering, Azure",4,Master,Toronto
S03324,Student_3324,"TypeScript, AWS, TensorFlow, Ruby, Computer Vision",4,Bachelor,Berlin
S03325,Student_3325,"TypeScript, Go, Azure",3,Bachelor,Berlin
S03326,Student_3326,"NLP, Ruby, Go, React, SQL, Java",4,Bachelor,San Francisco
S03327,Student_3327,"Ruby, Python, C++, Java, PyTorch",0,High School,London
S03328,Student_3328,"Ruby, Go, Python, AWS, Node.js",2,Bachelor,Seattle
S03329,Student_3329,"TensorFlow, Docker, SQL, Computer Vision",5,Bachelor,San Francisco
S03330,Student_3330,"Data Engineering, Python, C++, Docker, NLP",2,PhD,Toronto
S03331,Student_3331,"GCP, Python",6,PhD,Berlin
S03332,Student_3332,"C++, TypeScript, Java, Computer Vision, Data Engineering, Docker",1,Bachelor,Berlin
S03333,Student_3333,"Ruby, React, AWS, Data Engineering, Java",6,Bachelor,Toronto
S03334,Student_3334,"React, Go, Python, TypeScript, SQL",6,Master,Austin
S03335,Student_3335,"SQL, Java, Azure, GCP",13,Bachelor,Singapore
S03336,Student_3336,"TypeScript, React, Machine Learning",2,Bachelor,London
S03337,Student_3337,"Java, Go, Docker, TypeScript, AWS",3,Master,Remote
S03338,Student_3338,"SQL, Kubernetes, Computer Vision, TypeScript",9,Bachelor,Seattle
S03339,Student_3339,"Data Engineering, NLP, GCP, Java, TypeScript",8,Master,Bangalore
S03340,Student_3340,"Azure, C++, TensorFlow, Node.js",7,Master,Singapore
S03341,Student_3341,"Python, Data Engineering, TypeScript, PyTorch",4,Master,Seattle
S03342,Student_3342,"Python, Computer Vision, TensorFlow, Azure",9,Master,New York
S03343,Student_3343,"SQL, Go, Python",16,Master,San Francisco
S03344,Student_3344,"Java, SQL, TypeScript, Go, Docker, Data Engineering",5,Bachelor,Berlin
S03345,Student_3345,"TypeScript, SQL, Node.js",3,Bachelor,Singapore
S03346,Student_3346,"Ruby, React",6,Bachelor,London
S03347,Student_3347,"C++, React, TypeScript, Java",4,High School,London
S03348,Student_3348,"Azure, Docker, SQL",3,Bachelor,Austin
S03349,Student_3349,"Azure, SQL, AWS, React",6,PhD,Berlin
S03350,Student_3350,"SQL, React, NLP, PyTorch",2,Master,Bangalore
S03351,Student_3351,"C++, TypeScript, React, Ruby",5,Master,Berlin
S03352,Student_3352,"NLP, Java, Computer Vision",1,Bachelor,Bangalore
S03353,Student_3353,"Azure, Ruby",10,Master,Bangalore
S03354,Student_3354,"AWS, Machine Learning, Node.js",2,Master,San Francisco
S03355,Student_3355,"Ruby, SQL, Data Engineering",1,Master,Singapore
S03356,Student_3356,"GCP, Machine Learning, SQL, AWS, Ruby",8,Bachelor,Toronto
S03357,Student_3357,"C++, Docker, TensorFlow, Data Engineering, Kubernetes",9,Bachelor,Berlin
S03358,Student_3358,"Docker, Python, NLP",4,Bachelor,Berlin
S03359,Student_3359,"Ruby, C++",3,PhD,Austin
S03360,Student_3360,"AWS, Ruby, Machine Learning, Java, NLP, React",3,High School,Remote
S03361,Student_3361,"TensorFlow, Azure",4,Bachelor,Seattle
S03362,Student_3362,"Computer Vision, Node.js, TensorFlow",3,Bachelor,Bangalore
S03363,Student_3363,"Node.js, NLP, AWS, Machine Learning, Python",3,Master,Seattle
S03364,Student_3364,"Data Engineering, React",2,High School,Singapore
S03365,Student_3365,"Java, Go, Node.js, GCP, Machine Learning, TensorFlow",1,High School,London
S03366,Student_3366,"Docker, Azure",4,Master,Austin
S03367,Student_3367,"Python, GCP, AWS, Node.js",4,Bachelor,London
S03368,Student_3368,"Ruby, AWS",2,Bachelor,New York
S03369,Student_3369,"Data Engineering, TensorFlow, TypeScript, Machine Learning, Node.js, React",2,Master,London
S03370,Student_3370,"Node.js, Machine Learning, Ruby, Docker",4,Bachelor,Remote
S03371,Student_3371,"GCP, Go, AWS, Java",2,Master,New York
S03372,Student_3372,"Go, TensorFlow, Ruby, SQL",7,Bachelor,Seattle
S03373,Student_3373,"C++, TypeScript, React, Java, Computer Vision, PyTorch",5,High School,Singapore
S03374,Student_3374,"Java, GCP",2,Bachelor,Bangalore
S03375,Student_3375,"Computer Vision, Node.js, SQL, PyTorch",5,Bachelor,Bangalore
S03376,Student_3376,"PyTorch, TypeScript, C++, Java",2,PhD,Austin
S03377,Student_3377,"TensorFlow, Machine Learning, NLP, Java, Python",6,Master,Berlin
S03378,Student_3378,"TensorFlow, Machine Learning, Java, Azure, Kubernetes",2,PhD,Austin
S03379,Student_3379,"Docker, Ruby, NLP, Java",3,Bachelor,London
S03380,Student_3380,"Azure, Python, AWS",4,Bachelor,Austin
S03381,Student_3381,"Java, Kubernetes, Data Engineering, TypeScript, Computer Vision",9,Bachelor,Berlin
S03382,Student_3382,"Python, Docker, Java",2,Master,Remote
S03383,Student_3383,"Docker, Kubernetes, Java, Python",2,Master,Singapore
S03384,Student_3384,"NLP, Java, Data Engineering, SQL, Machine Learning",1,Bachelor,New York
S03385,Student_3385,"GCP, SQL, Azure, Computer Vision",11,Bachelor,San Francisco
S03386,Student_3386,"Kubernetes, SQL, Python, React, Docker",3,High School,San Francisco
S03387,Student_3387,"React, TypeScript, Azure, C++, Java, Docker",7,Bachelor,Toronto
S03388,Student_3388,"Docker, Ruby",2,Bachelor,New York
S03389,Student_3389,"Computer Vision, Python",2,PhD,London
S03390,Student_3390,"TensorFlow, SQL, GCP, NLP, Node.js",3,Bachelor,Seattle
S03391,Student_3391,"TensorFlow, Computer Vision",3,Master,Seattle
S03392,Student_3392,"C++, PyTorch, Azure, Python",5,High School,Austin
S03393,Student_3393,"Data Engineering, Java, C++",4,Bachelor,San Francisco
S03394,Student_3394,"Computer Vision, Machine Learning, React, AWS, C++",2,PhD,Remote
S03395,Student_3395,"AWS, Python, Node.js, Kubernetes, Docker",11,PhD,Berlin
S03396,Student_3396,"C++, AWS, NLP",2,Bachelor,Berlin
S03397,Student_3397,"C++, Data Engineering",2,Bachelor,Toronto
S03398,Student_3398,"PyTorch, Azure, TensorFlow, Computer Vision, SQL",2,Bachelor,Remote
S03399,Student_3399,"TypeScript, Kubernetes, Java, SQL",6,Master,Seattle
S03400,Student_3400,"TensorFlow, GCP",5,Master,San Francisco
S03401,Student_3401,"Go, Data Engineering, Python, Docker, TensorFlow, Kubernetes",3,Master,Remote
S03402,Student_3402,"Kubernetes, Java, SQL",1,Master,Berlin
S03403,Student_3403,"React, Data Engineering, Kubernetes, Node.js, PyTorch, SQL",4,Master,London
S03404,Student_3404,"Node.js, Azure, Computer Vision",6,Master,Remote
S03405,Student_3405,"NLP, Ruby, Node.js, Data Engineering, Python, Docker",9,Bachelor,Berlin
S03406,Student_3406,"Azure, React, NLP, Machine Learning, Computer Vision, Node.js",2,Bachelor,Berlin
S03407,Student_3407,"Java, C++, PyTorch, Computer Vision, Node.js",3,High School,New York
S03408,Student_3408,"TypeScript, GCP",5,Bachelor,Austin
S03409,Student_3409,"TensorFlow, Node.js, Java, Docker",2,Bachelor,Berlin
S03410,Student_3410,"GCP, Ruby, Python",1,Master,New York
S03411,Student_3411,"React, TensorFlow, Go, Docker, Node.js, GCP",3,Bachelor,Berlin
S03412,Student_3412,"Computer Vision, AWS, Kubernetes, React, Data Engineering",1,Bachelor,Bangalore
S03413,Student_3413,"Node.js, C++, Data Engineering, SQL",6,Bachelor,Seattle
S03414,Student_3414,"Go, Data Engineering",3,Master,Austin
S03415,Student_3415,"Node.js, Computer Vision, Data Engineering, Machine Learning, NLP",3,Master,Seattle
S03416,Student_3416,"Docker, Azure, Kubernetes, TypeScript, Ruby, Computer Vision",2,Bachelor,Singapore
S03417,Student_3417,"SQL, TypeScript, Machine Learning, Data Engineering, TensorFlow, PyTorch",3,Master,Singapore
S03418,Student_3418,"Python, PyTorch",8,Bachelor,New York
S03419,Student_3419,"Go, NLP, Python, Kubernetes, React",7,Bachelor,Seattle
S03420,Student_3420,"GCP, SQL",1,Bachelor,Remote
S03421,Student_3421,"Node.js, Computer Vision, PyTorch, React, C++",0,High School,Toronto
S03422,Student_3422,"C++, Python, NLP, TensorFlow, AWS",3,Bachelor,London
S03423,Student_3423,"Java, Computer Vision, Ruby",3,Master,Toronto
S03424,Student_3424,"Node.js, Docker, Python, PyTorch, Data Engineering, TypeScript",2,Master,Seattle
S03425,Student_3425,"C++, PyTorch, GCP, SQL",2,Bachelor,Remote
S03426,Student_3426,"Computer Vision, C++, Kubernetes, Java, TensorFlow, Ruby",1,High School,Austin
S03427,Student_3427,"Python, Kubernetes, Machine Learning, Go",13,Master,Toronto
S03428,Student_3428,"Node.js, Go",11,Bachelor,San Francisco
S03429,Student_3429,"NLP, Data Engineering, Python, Computer Vision, TypeScript, AWS",2,Bachelor,New York
S03430,Student_3430,"NLP, Java",4,Bachelor,New York
S03431,Student_3431,"C++, Ruby, Java, PyTorch, Docker",7,Master,Singapore
S03432,Student_3432,"Java, TensorFlow, AWS, Machine Learning, Computer Vision, Azure",4,Bachelor,Remote
S03433,Student_3433,"Data Engineering, Docker, TypeScript",2,Master,New York
S03434,Student_3434,"Computer Vision, Kubernetes, Node.js, Java, NLP, Ruby",1,Bachelor,New York
S03435,Student_3435,"Ruby, Go, React",3,PhD,San Francisco
S03436,Student_3436,"GCP, Kubernetes, Python",1,Bachelor,Austin
S03437,Student_3437,"TypeScript, Computer Vision, Data Engineering, Python, NLP, Kubernetes",7,Bachelor,Singapore
S03438,Student_3438,"Go, Data Engineering, C++, Python",3,Bachelor,Singapore
S03439,Student_3439,"Java, Node.js, React, PyTorch, Ruby, GCP",5,Master,New York
S03440,Student_3440,"Docker, Data Engineering, Go",3,Bachelor,Toronto
S03441,Student_3441,"Python, NLP, Ruby, Node.js, React, GCP",6,Bachelor,Bangalore
S03442,Student_3442,"SQL, AWS, NLP, Node.js, Machine Learning, Data Engineering",2,Master,Bangalore
S03443,Student_3443,"GCP, Python",4,Bachelor,Toronto
S03444,Student_3444,"AWS, TensorFlow",2,High School,Singapore
S03445,Student_3445,"Computer Vision, Kubernetes, SQL",3,Bachelor,New York
S03446,Student_3446,"Python, PyTorch, Go",7,High School,San Francisco
S03447,Student_3447,"Java, NLP, Machine Learning, PyTorch, TypeScript",2,Master,Seattle
S03448,Student_3448,"Java, Kubernetes, Ruby, PyTorch, GCP, NLP",4,PhD,New York
S03449,Student_3449,"Machine Learning, PyTorch, Ruby, GCP, Java",8,Master,Toronto
S03450,Student_3450,"Docker, TypeScript, Computer Vision, Python",6,Bachelor,Singapore
S03451,Student_3451,"TypeScript, NLP",2,Master,London
S03452,Student_3452,"NLP, TypeScript, Machine Learning, Python, SQL",5,Bachelor,New York
S03453,Student_3453,"TypeScript, AWS, Data Engineering",1,High School,London
