student_id,college_id,job_id,rank_position,match_score,predicted_relevance_score,skill_overlap_count,skill_gap_count,skill_gap_list,years_exposure_avg,jd_seniority_level,ai_trust_score,verified_skill_count,feature_importances_json,task16_explanation,skill_gap_ratio,seniority_match,trust_weighted_score,college_avg_match_score,audience,student_explanation,officer_explanation,admin_explanation,student_explanation_quality,officer_explanation_quality,admin_explanation_quality
S0042,C004,J020,1,0.73,0.702,2,0,,4.3,3,0.75,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 1.,0.0,1,0.5475,0.7308247422680413,student,You're ranked #1 for this role. You are top-ranked for this role; no skill gaps identified.,"This student is in the top 5% of your college's candidates for this role. AI trust score: 0.75 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.702 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0054,C001,J010,3,0.84,0.787,2,2,"Java,K8s",4.7,2,0.71,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.9999950000249999,0,0.5963999999999999,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 2 required skills. Missing: Java (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.71 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (Java). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Java before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.787 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.38
S0040,C004,J020,3,0.79,0.756,2,0,,2.9,1,0.78,5,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.0,0,0.6162000000000001,0.7308247422680413,student,You're ranked #3 for this role. Strong match based on your skills — these cover 2 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.78 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.756 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.38
S0040,C004,J011,4,0.51,0.451,3,0,,3.0,4,0.77,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.3927,0.7308247422680413,student,You're ranked #4 for this role. Strong match based on your skills — these cover 3 required skills.,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.77 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.451 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0059,C005,J015,3,0.83,0.726,4,0,,5.0,4,0.76,2,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.6308,0.7295145631067961,student,You're ranked #3 for this role. Strong match based on your skills — these cover 4 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.76 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.726 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.38
S0094,C005,J014,4,0.66,0.588,5,0,,3.3,2,0.97,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.6402,0.7295145631067961,student,You're ranked #4 for this role. Strong match based on your skills — these cover 5 required skills.,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.97 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.588 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.38,0.4660713416485476
S0058,C004,J002,3,0.71,0.616,3,3,"React,SQL,Python",0.8,4,0.78,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 3.,0.9999966666777778,0,0.5538,0.7308247422680413,student,You're ranked #3 for this role. Strong match based on your skills — these cover 3 required skills. Missing: React (required).,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.78 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (React). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on React before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.616 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.38
S0094,C005,J010,4,0.66,0.611,5,3,"Python,Git,K8s",0.4,2,0.94,4,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.5999988000024,0,0.6204,0.7295145631067961,student,You're ranked #4 for this role. Strong match based on your skills — these cover 5 required skills. Missing: Python (required).,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.94 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (Python). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Python before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.611 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0064,C005,J006,2,0.73,0.621,4,3,"SQL,K8s,Docker",1.5,1,0.91,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 2.,0.7499981250046875,1,0.6643,0.7295145631067961,student,You're ranked #2 for this role. Strong match based on your skills — these cover 4 required skills. Missing: SQL (required). Adding this skill could move you to #1 for this role.,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.91 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (SQL). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on SQL before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.621 (well calibrated). Rank change if SQL added: #2 -> #1 (Δ score +0.217).",0.932737461597253,0.5388476888613475,0.932737461597253
S0089,C005,J016,2,0.8,0.748,4,1,Docker,1.9,3,0.85,6,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.24999937500156252,1,0.68,0.7295145631067961,student,You're ranked #2 for this role. Strong match based on your skills — these cover 4 required skills. Missing: Docker (required).,"This student is in the top 10% of your college's candidates for this role. AI trust score: 0.85 — proctoring cleared, parsing confidence high. Recommendation is reliable. 1 skill gap identified (Docker). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Docker before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.748 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0038,C004,J019,4,0.66,0.63,3,3,"React,Java,SQL",1.0,1,0.94,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.9999966666777778,1,0.6204,0.7308247422680413,student,You're ranked #4 for this role. Strong match based on your skills — these cover 3 required skills. Missing: React (required).,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.94 — proctoring cleared, parsing confidence high. Recommendation is reliable. 3 skill gap identified (React). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on React before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.63 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.932737461597253,0.4660713416485476
S0014,C002,J004,4,0.75,0.662,5,2,"Docker,Java",1.1,5,0.82,9,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Student matches well. Rank 4.,0.39999920000160005,0,0.615,0.7168421052631578,student,You're ranked #4 for this role. Strong match based on your skills — these cover 5 required skills. Missing: Docker (required).,"This student is in the top 20% of your college's candidates for this role. AI trust score: 0.82 — proctoring cleared, parsing confidence high. Recommendation is reliable. 2 skill gap identified (Docker). Student has strong foundational skills; gap is addressable. Recommended action: shortlist for interview; suggest upskilling on Docker before interview date.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.662 (well calibrated). No counterfactual rank change applicable.",0.932737461597253,0.5388476888613475,0.4660713416485476
S0006,C001,J014,3,0.92,0.867,5,0,,3.6,5,0.93,7,"{""match_score"": 0.41, ""skill_overlap_count"": 0.28, ""ai_trust_score"": 0.19, ""skill_gap_ratio"": 0.12}",Good match overall for this role based on profile.,0.0,1,0.8556,0.7203508771929825,student,You're ranked #3 for this role. Strong match based on your skills — these cover 5 required skills.,"This student is in the top 15% of your college's candidates for this role. AI trust score: 0.93 — proctoring cleared, parsing confidence high. Recommendation is reliable. No skill gaps identified. Recommended action: shortlist for interview immediately.","Top features driving this recommendation: match_score (weight 0.41), skill_overlap_count (weight 0.28), ai_trust_score (weight 0.19), skill_gap_ratio (weight 0.12). Model confidence: 0.867 (well calibrated). No counterfactual rank change applicable.",0.4660713416485476,0.4660713416485476,0.38
